rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_previous_rental_groups,early_groups
3477,560917,397817,mobile,ended,-107.0,,,time delta > 2 hours,early less than 2 hours
3478,561155,406551,connect,ended,-43.0,,,time delta > 2 hours,early less than 2 hours
3479,561214,261576,mobile,ended,-99.0,,,time delta > 2 hours,early less than 2 hours
3480,561810,309517,mobile,ended,-25.0,,,time delta > 2 hours,early less than 2 hours
3481,562010,380069,mobile,ended,-96.0,,,time delta > 2 hours,early less than 2 hours
3482,562060,284552,mobile,ended,-38.0,,,time delta > 2 hours,early less than 2 hours
3483,554408,366371,connect,ended,-121.0,,,time delta > 2 hours,early more than 2 hours
3484,554741,381275,mobile,ended,-152.0,,,time delta > 2 hours,early more than 2 hours
3485,555042,338647,mobile,ended,-33.0,,,time delta > 2 hours,early less than 2 hours
3486,555658,353425,connect,ended,-89.0,,,time delta > 2 hours,early less than 2 hours
3487,555761,361371,mobile,ended,-11.0,,,time delta > 2 hours,early less than 2 hours
3488,555881,349743,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
3489,556077,320438,mobile,ended,-20.0,,,time delta > 2 hours,early less than 2 hours
3490,556764,402130,mobile,ended,-530.0,,,time delta > 2 hours,early more than 2 hours
3491,556960,376652,mobile,ended,-13.0,,,time delta > 2 hours,early less than 2 hours
3492,557049,295860,mobile,ended,-19.0,,,time delta > 2 hours,early less than 2 hours
3493,557387,406091,mobile,ended,-73.0,,,time delta > 2 hours,early less than 2 hours
3494,558023,405253,mobile,ended,-303.0,,,time delta > 2 hours,early more than 2 hours
3495,558087,319463,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
3496,558111,348462,mobile,ended,-13.0,,,time delta > 2 hours,early less than 2 hours
3497,558270,405828,mobile,ended,-112.0,,,time delta > 2 hours,early less than 2 hours
3498,558341,358480,mobile,ended,-244.0,,,time delta > 2 hours,early more than 2 hours
3499,558383,392142,mobile,ended,-12.0,,,time delta > 2 hours,early less than 2 hours
3500,558522,166540,connect,ended,-41.0,,,time delta > 2 hours,early less than 2 hours
3501,558696,294230,mobile,ended,-49.0,,,time delta > 2 hours,early less than 2 hours
3502,559108,275369,mobile,ended,-58.0,,,time delta > 2 hours,early less than 2 hours
3503,559141,299390,mobile,ended,-204.0,,,time delta > 2 hours,early more than 2 hours
3504,559246,284219,mobile,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
3505,559392,177313,connect,ended,-84.0,,,time delta > 2 hours,early less than 2 hours
3506,559651,255326,mobile,ended,-46.0,,,time delta > 2 hours,early less than 2 hours
3507,559671,400899,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
3508,559685,386259,connect,ended,-217.0,,,time delta > 2 hours,early more than 2 hours
3509,559734,411635,mobile,ended,-25.0,,,time delta > 2 hours,early less than 2 hours
3510,559759,410052,mobile,ended,-56.0,556710.0,600.0,time delta > 2 hours,early less than 2 hours
3511,559796,367983,mobile,ended,-3.0,,,time delta > 2 hours,early less than 2 hours
3512,560110,404128,connect,ended,-75.0,,,time delta > 2 hours,early less than 2 hours
3513,560288,358978,connect,ended,-27.0,,,time delta > 2 hours,early less than 2 hours
3514,560675,373893,connect,ended,-11.0,,,time delta > 2 hours,early less than 2 hours
3515,560896,391379,connect,ended,-37.0,559579.0,150.0,time delta > 2 hours,early less than 2 hours
3516,561032,403240,connect,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
3517,561172,308265,mobile,ended,-19.0,,,time delta > 2 hours,early less than 2 hours
3518,561407,371665,mobile,ended,-626.0,,,time delta > 2 hours,early more than 2 hours
3519,561416,373893,connect,ended,-194.0,,,time delta > 2 hours,early more than 2 hours
3520,561664,403240,connect,ended,-232.0,561032.0,630.0,time delta > 2 hours,early more than 2 hours
3521,561825,370719,mobile,ended,-20.0,,,time delta > 2 hours,early less than 2 hours
3522,543106,405805,mobile,ended,-31.0,,,time delta > 2 hours,early less than 2 hours
3523,543446,336935,connect,ended,-52.0,,,time delta > 2 hours,early less than 2 hours
3524,543636,383720,mobile,ended,-62.0,,,time delta > 2 hours,early less than 2 hours
3525,543705,385606,mobile,ended,-1220.0,,,time delta > 2 hours,early more than 2 hours
3526,549814,307819,mobile,ended,-45.0,,,time delta > 2 hours,early less than 2 hours
3527,550407,341861,connect,ended,-37.0,551209.0,120.0,time delta btw 0 and 2 hours,early less than 2 hours
3528,550430,368432,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
3529,550448,357530,connect,ended,-7.0,,,time delta > 2 hours,early less than 2 hours
3530,550648,329331,mobile,ended,-14.0,,,time delta > 2 hours,early less than 2 hours
3531,550690,337933,mobile,ended,-63.0,,,time delta > 2 hours,early less than 2 hours
3532,550829,291856,connect,ended,-238.0,,,time delta > 2 hours,early more than 2 hours
3533,550839,313602,connect,ended,-7.0,,,time delta > 2 hours,early less than 2 hours
3534,550881,360459,mobile,ended,-28.0,,,time delta > 2 hours,early less than 2 hours
3535,551388,341861,connect,ended,-52.0,,,time delta > 2 hours,early less than 2 hours
3536,552095,351623,mobile,ended,-1124.0,,,time delta > 2 hours,early more than 2 hours
3537,552314,359800,mobile,ended,-11.0,,,time delta > 2 hours,early less than 2 hours
3538,552340,203912,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
3539,552422,364079,mobile,ended,-293.0,,,time delta > 2 hours,early more than 2 hours
3540,552486,317770,connect,ended,-37.0,,,time delta > 2 hours,early less than 2 hours
3541,552745,314687,mobile,ended,-82.0,,,time delta > 2 hours,early less than 2 hours
3542,553140,388111,mobile,ended,-44.0,,,time delta > 2 hours,early less than 2 hours
3543,553160,399912,connect,ended,-67.0,,,time delta > 2 hours,early less than 2 hours
3544,553295,196207,mobile,ended,-7.0,,,time delta > 2 hours,early less than 2 hours
3545,553333,360520,mobile,ended,-23.0,,,time delta > 2 hours,early less than 2 hours
3546,553375,349006,mobile,ended,0.0,,,time delta > 2 hours,early less than 2 hours
3547,553402,386413,connect,ended,-37.0,551633.0,600.0,time delta > 2 hours,early less than 2 hours
3548,553782,259231,mobile,ended,-31.0,,,time delta > 2 hours,early less than 2 hours
3549,553852,343381,mobile,ended,-81.0,,,time delta > 2 hours,early less than 2 hours
3550,554298,385391,connect,ended,-131.0,,,time delta > 2 hours,early more than 2 hours
3551,555078,383540,mobile,ended,-12.0,,,time delta > 2 hours,early less than 2 hours
3552,543939,317237,mobile,ended,-78.0,,,time delta > 2 hours,early less than 2 hours
3553,544074,217819,mobile,ended,-46.0,,,time delta > 2 hours,early less than 2 hours
3554,544123,400333,mobile,ended,-299.0,,,time delta > 2 hours,early more than 2 hours
3555,544191,265917,mobile,ended,-7.0,,,time delta > 2 hours,early less than 2 hours
3556,544943,335958,mobile,ended,-41.0,,,time delta > 2 hours,early less than 2 hours
3557,545042,337311,mobile,ended,-77.0,,,time delta > 2 hours,early less than 2 hours
3558,545140,164719,mobile,ended,-15.0,,,time delta > 2 hours,early less than 2 hours
3559,543583,360418,mobile,ended,-14.0,,,time delta > 2 hours,early less than 2 hours
3560,543713,355444,connect,ended,-36.0,541691.0,120.0,time delta btw 0 and 2 hours,early less than 2 hours
3561,544149,298516,connect,ended,-69.0,,,time delta > 2 hours,early less than 2 hours
3562,544415,400171,mobile,ended,-34.0,,,time delta > 2 hours,early less than 2 hours
3563,544759,375307,mobile,ended,-427.0,,,time delta > 2 hours,early more than 2 hours
3564,544803,299063,connect,ended,-24.0,563652.0,30.0,time delta btw 0 and 2 hours,early less than 2 hours
3565,544959,174243,mobile,ended,-305.0,,,time delta > 2 hours,early more than 2 hours
3566,544976,404610,mobile,ended,-18.0,,,time delta > 2 hours,early less than 2 hours
3567,545096,342085,connect,ended,-85.0,,,time delta > 2 hours,early less than 2 hours
3568,545198,410939,mobile,ended,-26.0,,,time delta > 2 hours,early less than 2 hours
3569,545409,411360,mobile,ended,-46.0,,,time delta > 2 hours,early less than 2 hours
3570,545600,334190,connect,ended,-922.0,,,time delta > 2 hours,early more than 2 hours
3571,545608,407419,connect,ended,-54.0,,,time delta > 2 hours,early less than 2 hours
3572,545690,314912,mobile,ended,-41.0,,,time delta > 2 hours,early less than 2 hours
3573,545768,335276,connect,ended,-27.0,,,time delta > 2 hours,early less than 2 hours
3574,545828,372027,mobile,ended,-60.0,540875.0,0.0,time delta btw 0 and 2 hours,early less than 2 hours
3575,545874,410248,mobile,ended,-32.0,,,time delta > 2 hours,early less than 2 hours
3576,545888,300505,connect,ended,-137.0,,,time delta > 2 hours,early more than 2 hours
3577,545909,373147,mobile,ended,-46.0,,,time delta > 2 hours,early less than 2 hours
3578,546350,387223,mobile,ended,-12.0,,,time delta > 2 hours,early less than 2 hours
3579,546766,319807,mobile,ended,-105.0,,,time delta > 2 hours,early less than 2 hours
3580,546806,373198,mobile,ended,-22.0,,,time delta > 2 hours,early less than 2 hours
3581,547138,227386,mobile,ended,-60.0,,,time delta > 2 hours,early less than 2 hours
3582,547238,349678,connect,ended,-652.0,,,time delta > 2 hours,early more than 2 hours
3583,547265,405733,mobile,ended,-26.0,,,time delta > 2 hours,early less than 2 hours
3584,547357,254689,connect,ended,-27.0,,,time delta > 2 hours,early less than 2 hours
3585,547524,382821,connect,ended,-93.0,,,time delta > 2 hours,early less than 2 hours
3586,547533,375892,connect,ended,-78.0,,,time delta > 2 hours,early less than 2 hours
3587,547841,382302,connect,ended,-29.0,,,time delta > 2 hours,early less than 2 hours
3588,557638,405517,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
3589,557739,370253,mobile,ended,-32.0,,,time delta > 2 hours,early less than 2 hours
3590,558377,336672,connect,ended,-44.0,,,time delta > 2 hours,early less than 2 hours
3591,558697,219981,mobile,ended,-141.0,,,time delta > 2 hours,early more than 2 hours
3592,558726,412728,mobile,ended,-93.0,,,time delta > 2 hours,early less than 2 hours
3593,558780,357530,connect,ended,-7.0,,,time delta > 2 hours,early less than 2 hours
3594,559046,192409,mobile,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
3595,559089,357082,mobile,ended,-29.0,,,time delta > 2 hours,early less than 2 hours
3596,559172,342154,connect,ended,-39.0,,,time delta > 2 hours,early less than 2 hours
3597,559220,272430,connect,ended,-746.0,,,time delta > 2 hours,early more than 2 hours
3598,559282,314456,connect,ended,-106.0,566613.0,60.0,time delta btw 0 and 2 hours,early less than 2 hours
3599,559322,317652,connect,ended,-78.0,,,time delta > 2 hours,early less than 2 hours
3600,559396,368604,connect,ended,-29.0,546242.0,90.0,time delta btw 0 and 2 hours,early less than 2 hours
3601,559476,404041,connect,ended,-71.0,546640.0,720.0,time delta > 2 hours,early less than 2 hours
3602,560209,360460,connect,ended,-18.0,,,time delta > 2 hours,early less than 2 hours
3603,539591,367507,mobile,ended,-58.0,,,time delta > 2 hours,early less than 2 hours
3604,539648,367452,mobile,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
3605,539766,173712,mobile,ended,-480.0,,,time delta > 2 hours,early more than 2 hours
3606,539887,268695,mobile,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
3607,539997,365926,connect,ended,-67.0,,,time delta > 2 hours,early less than 2 hours
3608,540049,187450,mobile,ended,-22.0,,,time delta > 2 hours,early less than 2 hours
3609,543597,279908,mobile,ended,-443.0,,,time delta > 2 hours,early more than 2 hours
3610,543635,365266,connect,ended,-163.0,,,time delta > 2 hours,early more than 2 hours
3611,543931,190291,connect,ended,-173.0,535349.0,510.0,time delta > 2 hours,early more than 2 hours
3612,544078,179079,mobile,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
3613,544321,346341,mobile,ended,-533.0,,,time delta > 2 hours,early more than 2 hours
3614,544472,330472,connect,ended,-33.0,,,time delta > 2 hours,early less than 2 hours
3615,544477,376239,mobile,ended,-37.0,,,time delta > 2 hours,early less than 2 hours
3616,544576,377119,connect,ended,-2.0,542935.0,360.0,time delta > 2 hours,early less than 2 hours
3617,544750,377781,mobile,ended,-50.0,,,time delta > 2 hours,early less than 2 hours
3618,545251,351597,connect,ended,-107.0,,,time delta > 2 hours,early less than 2 hours
3619,545327,343384,mobile,ended,-104.0,,,time delta > 2 hours,early less than 2 hours
3620,545345,310219,connect,ended,-55.0,,,time delta > 2 hours,early less than 2 hours
3621,545516,380645,mobile,ended,0.0,,,time delta > 2 hours,early less than 2 hours
3622,545642,359070,mobile,ended,-88.0,,,time delta > 2 hours,early less than 2 hours
3623,545699,281955,mobile,ended,-156.0,,,time delta > 2 hours,early more than 2 hours
3624,546108,387753,connect,ended,-12.0,,,time delta > 2 hours,early less than 2 hours
3625,546675,363624,mobile,ended,-7.0,,,time delta > 2 hours,early less than 2 hours
3626,547031,358846,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
3627,547148,294149,mobile,ended,-6.0,,,time delta > 2 hours,early less than 2 hours
3628,547511,392327,mobile,ended,-376.0,,,time delta > 2 hours,early more than 2 hours
3629,536491,375892,connect,ended,-236.0,,,time delta > 2 hours,early more than 2 hours
3630,536984,388685,mobile,ended,-120.0,,,time delta > 2 hours,early more than 2 hours
3631,537302,380813,mobile,ended,-34.0,543359.0,660.0,time delta > 2 hours,early less than 2 hours
3632,537304,402078,mobile,ended,-5.0,,,time delta > 2 hours,early less than 2 hours
3633,537451,383221,mobile,ended,-92.0,,,time delta > 2 hours,early less than 2 hours
3634,537637,380239,connect,ended,-186.0,,,time delta > 2 hours,early more than 2 hours
3635,538234,344254,connect,ended,-75.0,,,time delta > 2 hours,early less than 2 hours
3636,538340,409543,mobile,ended,-20.0,,,time delta > 2 hours,early less than 2 hours
3637,538644,379918,mobile,ended,-81.0,,,time delta > 2 hours,early less than 2 hours
3638,562978,347612,mobile,ended,-4.0,,,time delta > 2 hours,early less than 2 hours
3639,563007,410784,mobile,ended,-30.0,,,time delta > 2 hours,early less than 2 hours
3640,563164,355842,connect,ended,-137.0,,,time delta > 2 hours,early more than 2 hours
3641,563179,394137,mobile,ended,-38.0,,,time delta > 2 hours,early less than 2 hours
3642,563312,347873,connect,ended,-44.0,555622.0,570.0,time delta > 2 hours,early less than 2 hours
3643,563810,347474,mobile,ended,-133.0,,,time delta > 2 hours,early more than 2 hours
3644,563830,361262,mobile,ended,-274.0,564208.0,270.0,time delta > 2 hours,early more than 2 hours
3645,563953,382302,connect,ended,-595.0,,,time delta > 2 hours,early more than 2 hours
3646,564240,385627,connect,ended,-161.0,,,time delta > 2 hours,early more than 2 hours
3647,564668,278641,mobile,ended,-79.0,,,time delta > 2 hours,early less than 2 hours
3648,565175,341105,mobile,ended,-157.0,,,time delta > 2 hours,early more than 2 hours
3649,565261,298757,connect,ended,-58.0,,,time delta > 2 hours,early less than 2 hours
3650,565450,409363,mobile,ended,-33.0,,,time delta > 2 hours,early less than 2 hours
3651,565648,406388,mobile,ended,-179.0,,,time delta > 2 hours,early more than 2 hours
3652,565709,410396,mobile,ended,-15.0,,,time delta > 2 hours,early less than 2 hours
3653,565787,412039,mobile,ended,-1.0,,,time delta > 2 hours,early less than 2 hours
3654,566342,383443,connect,ended,-598.0,564616.0,480.0,time delta > 2 hours,early more than 2 hours
3655,566493,375834,mobile,ended,-32.0,,,time delta > 2 hours,early less than 2 hours
3656,566561,342699,connect,ended,-13.0,564845.0,0.0,time delta btw 0 and 2 hours,early less than 2 hours
3657,566606,415533,mobile,ended,-1.0,566705.0,660.0,time delta > 2 hours,early less than 2 hours
3658,566693,289560,mobile,ended,-12.0,,,time delta > 2 hours,early less than 2 hours
3659,566748,366473,mobile,ended,-8.0,,,time delta > 2 hours,early less than 2 hours
3660,566856,167767,mobile,ended,-314.0,,,time delta > 2 hours,early more than 2 hours
3661,567523,377004,mobile,ended,-64.0,,,time delta > 2 hours,early less than 2 hours
3662,568267,351546,connect,ended,-19.0,,,time delta > 2 hours,early less than 2 hours
3663,564036,387941,mobile,ended,-129.0,,,time delta > 2 hours,early more than 2 hours
3664,564550,371214,connect,ended,-8.0,,,time delta > 2 hours,early less than 2 hours
3665,564941,414219,mobile,ended,-36.0,,,time delta > 2 hours,early less than 2 hours
3666,564993,291355,mobile,ended,-1575.0,,,time delta > 2 hours,early more than 2 hours
3667,565363,301512,mobile,ended,-8.0,,,time delta > 2 hours,early less than 2 hours
