rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_previous_rental_groups
15110,568446,272724,mobile,ended,24.0,,,time delta > 2 hours
15111,568577,415533,mobile,ended,93.0,,,time delta > 2 hours
15112,568633,355272,mobile,ended,-150.0,,,time delta > 2 hours
15113,568641,290843,mobile,ended,240.0,,,time delta > 2 hours
15114,568643,391120,mobile,ended,114.0,,,time delta > 2 hours
15115,568774,404346,mobile,ended,-32.0,,,time delta > 2 hours
15116,569197,387498,mobile,ended,48.0,,,time delta > 2 hours
15117,569362,404953,mobile,ended,142.0,568070.0,90.0,time delta btw 0 and 2 hours
15118,569382,293523,mobile,ended,40.0,567028.0,720.0,time delta > 2 hours
15119,569486,414018,mobile,ended,-20.0,,,time delta > 2 hours
15120,569554,227100,mobile,ended,-15.0,,,time delta > 2 hours
15121,570301,378239,mobile,ended,-97.0,,,time delta > 2 hours
15122,570471,342192,mobile,ended,-36.0,,,time delta > 2 hours
15123,570752,407838,mobile,ended,105.0,,,time delta > 2 hours
15124,570918,342465,mobile,ended,42.0,,,time delta > 2 hours
15125,571376,391379,connect,ended,34.0,,,time delta > 2 hours
15126,571483,410887,mobile,ended,-23.0,,,time delta > 2 hours
15127,571502,413167,mobile,ended,-141.0,,,time delta > 2 hours
15128,572060,351667,mobile,ended,12.0,,,time delta > 2 hours
15129,572112,381029,mobile,ended,265.0,,,time delta > 2 hours
15130,572413,350149,mobile,ended,79.0,574325.0,600.0,time delta > 2 hours
15131,572632,179973,mobile,ended,76.0,,,time delta > 2 hours
15132,573124,195666,mobile,ended,118.0,,,time delta > 2 hours
15133,573731,374298,connect,ended,117.0,,,time delta > 2 hours
15134,573926,385131,connect,ended,199.0,,,time delta > 2 hours
15135,574035,248159,mobile,ended,953.0,,,time delta > 2 hours
15136,574296,364411,mobile,ended,485.0,,,time delta > 2 hours
15137,574430,406124,connect,ended,22.0,,,time delta > 2 hours
15138,574480,173061,connect,ended,-374.0,,,time delta > 2 hours
15139,574558,400088,mobile,ended,-53.0,,,time delta > 2 hours
15140,574825,264531,mobile,ended,-1.0,,,time delta > 2 hours
15141,575328,261879,mobile,ended,-39.0,,,time delta > 2 hours
15142,575574,173061,connect,ended,42.0,574480.0,240.0,time delta > 2 hours
15143,573932,338538,mobile,ended,48.0,,,time delta > 2 hours
15144,574014,316860,mobile,ended,36.0,,,time delta > 2 hours
15145,574158,414132,mobile,ended,-143.0,,,time delta > 2 hours
15146,574250,343817,mobile,ended,-4.0,,,time delta > 2 hours
15147,575485,405433,mobile,ended,80.0,,,time delta > 2 hours
15148,557075,408566,mobile,ended,-26.0,,,time delta > 2 hours
15149,557218,399033,mobile,ended,67.0,,,time delta > 2 hours
15150,557236,380613,mobile,ended,10.0,,,time delta > 2 hours
15151,557480,370265,mobile,ended,64.0,,,time delta > 2 hours
15152,557642,223783,connect,ended,13.0,,,time delta > 2 hours
15153,557688,251411,mobile,ended,11.0,,,time delta > 2 hours
15154,557708,383592,mobile,ended,-9.0,,,time delta > 2 hours
15155,557754,404905,mobile,ended,7.0,,,time delta > 2 hours
15156,557777,407055,connect,ended,-5.0,558647.0,270.0,time delta > 2 hours
15157,557794,394904,mobile,ended,231.0,,,time delta > 2 hours
15158,557821,340442,mobile,ended,51.0,,,time delta > 2 hours
15159,558004,357576,connect,ended,148.0,,,time delta > 2 hours
15160,558055,353781,mobile,ended,10.0,,,time delta > 2 hours
15161,558120,384875,mobile,ended,-8.0,,,time delta > 2 hours
15162,558263,404377,mobile,ended,-830.0,,,time delta > 2 hours
15163,558415,214091,mobile,ended,102.0,,,time delta > 2 hours
15164,558449,302972,mobile,ended,-34.0,,,time delta > 2 hours
15165,558533,383485,mobile,ended,64.0,,,time delta > 2 hours
15166,558585,352966,mobile,ended,-39.0,,,time delta > 2 hours
15167,558594,413786,mobile,ended,11.0,,,time delta > 2 hours
15168,558660,296549,mobile,ended,-39.0,,,time delta > 2 hours
15169,558917,258314,mobile,ended,203.0,,,time delta > 2 hours
15170,558936,366587,mobile,ended,-174.0,,,time delta > 2 hours
15171,558951,255759,mobile,ended,28.0,,,time delta > 2 hours
15172,558986,361156,mobile,ended,16.0,,,time delta > 2 hours
15173,559039,281730,mobile,ended,-48.0,,,time delta > 2 hours
15174,559051,395374,mobile,ended,40.0,,,time delta > 2 hours
15175,561066,230201,connect,ended,-57.0,564529.0,0.0,time delta btw 0 and 2 hours
15176,561072,404496,mobile,ended,-143.0,,,time delta > 2 hours
15177,561095,395841,mobile,ended,-133.0,,,time delta > 2 hours
15178,561116,346808,mobile,ended,255.0,,,time delta > 2 hours
15179,561140,336059,mobile,ended,-135.0,,,time delta > 2 hours
15180,561179,334506,mobile,ended,-32.0,,,time delta > 2 hours
15181,561260,384396,connect,ended,-75.0,,,time delta > 2 hours
15182,561273,398152,connect,ended,4.0,,,time delta > 2 hours
15183,561376,304392,connect,ended,17.0,,,time delta > 2 hours
15184,561397,291235,mobile,ended,227.0,,,time delta > 2 hours
15185,561418,350244,mobile,ended,193.0,,,time delta > 2 hours
15186,561535,404399,mobile,ended,84.0,,,time delta > 2 hours
15187,561711,373024,mobile,ended,343.0,,,time delta > 2 hours
15188,561883,404424,mobile,ended,-83.0,,,time delta > 2 hours
15189,562156,414230,mobile,ended,249.0,,,time delta > 2 hours
15190,562278,363386,mobile,ended,-19.0,,,time delta > 2 hours
15191,562344,259952,mobile,ended,37.0,,,time delta > 2 hours
15192,562583,275831,mobile,ended,258.0,,,time delta > 2 hours
15193,562587,382821,connect,ended,81.0,,,time delta > 2 hours
15194,562613,401460,mobile,ended,15.0,,,time delta > 2 hours
15195,562668,173110,mobile,ended,132.0,,,time delta > 2 hours
15196,562897,358749,mobile,ended,-64.0,,,time delta > 2 hours
15197,563004,275364,connect,ended,-72.0,567827.0,0.0,time delta btw 0 and 2 hours
15198,563017,348526,connect,ended,-6.0,,,time delta > 2 hours
15199,563091,335276,connect,ended,-7.0,,,time delta > 2 hours
15200,563190,260745,mobile,ended,262.0,,,time delta > 2 hours
15201,563550,308073,connect,ended,-2.0,,,time delta > 2 hours
15202,563613,367632,connect,ended,11.0,,,time delta > 2 hours
15203,563650,385919,connect,ended,8.0,,,time delta > 2 hours
15204,563657,300781,mobile,ended,-492.0,,,time delta > 2 hours
15205,563777,414103,mobile,ended,183.0,,,time delta > 2 hours
15206,563938,346305,mobile,ended,50.0,,,time delta > 2 hours
15207,563942,412139,mobile,ended,-12.0,555548.0,90.0,time delta btw 0 and 2 hours
15208,563947,293785,mobile,ended,46.0,,,time delta > 2 hours
15209,564179,345150,mobile,ended,4.0,,,time delta > 2 hours
15210,564196,375625,mobile,ended,78.0,,,time delta > 2 hours
15211,564205,355805,mobile,ended,41.0,564523.0,30.0,time delta btw 0 and 2 hours
15212,564246,314687,mobile,ended,-33.0,,,time delta > 2 hours
15213,564264,332355,mobile,ended,80.0,,,time delta > 2 hours
15214,564286,375892,connect,ended,56.0,,,time delta > 2 hours
15215,564291,356106,connect,ended,-72.0,,,time delta > 2 hours
15216,564403,294414,mobile,ended,11.0,,,time delta > 2 hours
15217,564594,248926,mobile,ended,-68.0,559683.0,150.0,time delta > 2 hours
15218,564652,294830,mobile,ended,533.0,,,time delta > 2 hours
15219,565111,289287,mobile,ended,13.0,,,time delta > 2 hours
15220,565231,413383,mobile,ended,-50.0,,,time delta > 2 hours
15221,565251,415178,mobile,ended,262.0,,,time delta > 2 hours
15222,565337,309915,mobile,ended,231.0,,,time delta > 2 hours
15223,565392,391163,mobile,ended,1370.0,,,time delta > 2 hours
15224,565489,355900,connect,ended,-100.0,567036.0,600.0,time delta > 2 hours
15225,565495,263232,mobile,ended,6.0,,,time delta > 2 hours
15226,565634,382793,mobile,ended,32.0,,,time delta > 2 hours
15227,559500,314605,mobile,ended,-7.0,,,time delta > 2 hours
15228,559695,396268,mobile,ended,53.0,,,time delta > 2 hours
15229,559722,375868,mobile,ended,-15.0,,,time delta > 2 hours
15230,559806,380936,mobile,ended,-162.0,,,time delta > 2 hours
15231,559893,337308,mobile,ended,11.0,,,time delta > 2 hours
15232,559920,305816,connect,ended,130.0,,,time delta > 2 hours
15233,560091,413896,mobile,ended,527.0,,,time delta > 2 hours
15234,560611,203963,mobile,ended,-62.0,,,time delta > 2 hours
15235,573215,388253,mobile,ended,47.0,,,time delta > 2 hours
15236,573343,340014,connect,ended,1.0,,,time delta > 2 hours
15237,574241,164976,mobile,ended,-90.0,,,time delta > 2 hours
15238,574313,316806,mobile,ended,-304.0,,,time delta > 2 hours
15239,574639,382302,connect,ended,6.0,,,time delta > 2 hours
15240,574757,340699,mobile,ended,129.0,570928.0,0.0,time delta btw 0 and 2 hours
15241,552324,370719,mobile,ended,51.0,,,time delta > 2 hours
15242,552421,388859,mobile,ended,-12.0,,,time delta > 2 hours
15243,552569,389994,mobile,ended,135.0,,,time delta > 2 hours
15244,552726,387008,mobile,ended,64.0,,,time delta > 2 hours
15245,552770,410876,mobile,ended,31.0,,,time delta > 2 hours
15246,552890,399692,mobile,ended,150.0,,,time delta > 2 hours
15247,553029,395016,mobile,ended,61.0,,,time delta > 2 hours
15248,553095,362836,mobile,ended,-4.0,,,time delta > 2 hours
15249,553168,364276,connect,ended,4.0,,,time delta > 2 hours
15250,553274,371897,mobile,ended,173.0,,,time delta > 2 hours
15251,553301,409363,mobile,ended,-42.0,,,time delta > 2 hours
15252,553311,390736,mobile,ended,3253.0,,,time delta > 2 hours
15253,553344,312078,connect,ended,142.0,,,time delta > 2 hours
15254,553490,398942,connect,ended,13.0,,,time delta > 2 hours
15255,553743,396009,connect,ended,-94.0,,,time delta > 2 hours
15256,553824,390073,connect,ended,-37.0,,,time delta > 2 hours
15257,553858,346672,mobile,ended,56.0,,,time delta > 2 hours
15258,553935,212560,mobile,ended,-21.0,,,time delta > 2 hours
15259,553947,409480,mobile,ended,-150.0,,,time delta > 2 hours
15260,553975,337266,connect,ended,13.0,,,time delta > 2 hours
15261,554095,401976,mobile,ended,601.0,,,time delta > 2 hours
15262,554128,353560,mobile,ended,60.0,,,time delta > 2 hours
15263,554369,389143,mobile,ended,560.0,,,time delta > 2 hours
15264,554395,393373,mobile,ended,-1441.0,546634.0,0.0,time delta btw 0 and 2 hours
15265,554417,193097,mobile,ended,52.0,,,time delta > 2 hours
15266,554524,276641,mobile,ended,-26.0,,,time delta > 2 hours
15267,554661,411239,mobile,ended,87.0,,,time delta > 2 hours
15268,554804,351261,mobile,ended,15.0,,,time delta > 2 hours
15269,554835,371572,connect,ended,-11.0,,,time delta > 2 hours
15270,555005,410270,mobile,ended,-105.0,,,time delta > 2 hours
15271,555006,405253,mobile,ended,43.0,,,time delta > 2 hours
15272,555118,359367,mobile,ended,4.0,,,time delta > 2 hours
15273,555155,385378,mobile,ended,9.0,,,time delta > 2 hours
15274,555171,173653,mobile,ended,8.0,,,time delta > 2 hours
15275,555192,242223,mobile,ended,-247.0,,,time delta > 2 hours
15276,555214,357746,mobile,ended,6.0,,,time delta > 2 hours
15277,555221,357541,mobile,ended,43.0,,,time delta > 2 hours
15278,555390,248889,connect,ended,-22.0,,,time delta > 2 hours
15279,555414,385073,mobile,ended,119.0,,,time delta > 2 hours
15280,555464,310918,connect,ended,-114.0,,,time delta > 2 hours
15281,555521,408920,mobile,ended,34.0,,,time delta > 2 hours
15282,555719,382712,mobile,ended,1486.0,,,time delta > 2 hours
15283,555916,178845,mobile,ended,9.0,550592.0,300.0,time delta > 2 hours
15284,555936,382364,mobile,ended,5.0,,,time delta > 2 hours
15285,556007,295358,mobile,ended,-16.0,,,time delta > 2 hours
15286,556027,409411,mobile,ended,70.0,,,time delta > 2 hours
15287,556029,299063,connect,ended,-14.0,548540.0,120.0,time delta btw 0 and 2 hours
15288,556194,401131,mobile,ended,-73.0,,,time delta > 2 hours
15289,556226,404273,mobile,ended,3.0,,,time delta > 2 hours
15290,556261,407033,mobile,ended,-883.0,,,time delta > 2 hours
15291,556272,307567,mobile,ended,81.0,,,time delta > 2 hours
15292,556293,407181,mobile,ended,23.0,,,time delta > 2 hours
15293,556330,338940,mobile,ended,-68.0,,,time delta > 2 hours
15294,556336,408112,mobile,ended,30.0,,,time delta > 2 hours
15295,556398,371672,mobile,ended,-173.0,,,time delta > 2 hours
15296,556455,409206,mobile,ended,129.0,,,time delta > 2 hours
15297,556456,411754,connect,ended,97.0,,,time delta > 2 hours
15298,556525,336531,mobile,ended,13.0,,,time delta > 2 hours
15299,556533,241021,connect,ended,102.0,557598.0,150.0,time delta > 2 hours
15300,556571,413881,mobile,ended,15.0,,,time delta > 2 hours
15301,556615,337811,mobile,ended,-27.0,,,time delta > 2 hours
15302,556688,413527,mobile,ended,14.0,,,time delta > 2 hours
15303,539068,408862,mobile,ended,138.0,,,time delta > 2 hours
15304,539108,366371,connect,ended,-39.0,,,time delta > 2 hours
15305,539187,402179,mobile,ended,-38.0,,,time delta > 2 hours
15306,539192,376267,mobile,ended,-207.0,,,time delta > 2 hours
15307,539319,385710,mobile,ended,71.0,,,time delta > 2 hours
15308,539387,377781,mobile,ended,22.0,,,time delta > 2 hours
15309,539534,373039,mobile,ended,-40.0,,,time delta > 2 hours
15310,539757,344902,mobile,ended,56.0,,,time delta > 2 hours
15311,539859,377929,mobile,ended,179.0,,,time delta > 2 hours
15312,539869,382855,mobile,ended,117.0,,,time delta > 2 hours
15313,539931,306040,mobile,ended,-49.0,,,time delta > 2 hours
15314,539979,199243,mobile,ended,132.0,,,time delta > 2 hours
15315,540061,313957,mobile,ended,-1.0,,,time delta > 2 hours
15316,540171,387753,connect,ended,-102.0,,,time delta > 2 hours
15317,540187,320970,mobile,ended,-55.0,,,time delta > 2 hours
15318,540264,407875,mobile,ended,63.0,,,time delta > 2 hours
15319,540388,386666,mobile,ended,70.0,,,time delta > 2 hours
15320,540433,357860,connect,ended,-36.0,,,time delta > 2 hours
15321,540437,316806,mobile,ended,14.0,,,time delta > 2 hours
15322,540720,372018,mobile,ended,-35.0,,,time delta > 2 hours
15323,540788,366638,mobile,ended,14.0,,,time delta > 2 hours
15324,540799,225602,mobile,ended,28.0,,,time delta > 2 hours
15325,540912,408776,mobile,ended,-59.0,,,time delta > 2 hours
15326,540937,310634,mobile,ended,-126.0,,,time delta > 2 hours
15327,560643,402078,mobile,ended,20.0,,,time delta > 2 hours
15328,560722,402993,mobile,ended,-33.0,,,time delta > 2 hours
15329,560738,309070,connect,ended,-37.0,,,time delta > 2 hours
15330,560810,291856,connect,ended,-34.0,,,time delta > 2 hours
15331,560853,305535,mobile,ended,-8.0,,,time delta > 2 hours
15332,561020,178845,mobile,ended,6.0,,,time delta > 2 hours
15333,561051,313012,mobile,ended,6.0,,,time delta > 2 hours
15334,561100,223361,connect,ended,-294.0,,,time delta > 2 hours
15335,561102,223361,connect,ended,-176.0,,,time delta > 2 hours
15336,561211,372809,connect,ended,-134.0,,,time delta > 2 hours
15337,561314,364666,mobile,ended,700.0,,,time delta > 2 hours
15338,561371,404352,mobile,ended,-33.0,,,time delta > 2 hours
15339,561415,401869,connect,ended,-117.0,,,time delta > 2 hours
15340,561437,373889,mobile,ended,106.0,,,time delta > 2 hours
15341,561979,413582,mobile,ended,33.0,,,time delta > 2 hours
15342,562117,255821,mobile,ended,27.0,,,time delta > 2 hours
15343,562221,409561,mobile,ended,39.0,,,time delta > 2 hours
15344,562313,377591,connect,ended,-362.0,,,time delta > 2 hours
15345,562380,335276,connect,ended,-142.0,,,time delta > 2 hours
15346,562526,381183,mobile,ended,-206.0,,,time delta > 2 hours
15347,562551,206431,mobile,ended,-71.0,,,time delta > 2 hours
15348,563094,377172,mobile,ended,-88.0,,,time delta > 2 hours
15349,563473,348294,connect,ended,64.0,561643.0,0.0,time delta btw 0 and 2 hours
15350,563711,310661,mobile,ended,245.0,549715.0,90.0,time delta btw 0 and 2 hours
15351,563925,241021,connect,ended,-31.0,563827.0,30.0,time delta btw 0 and 2 hours
15352,564111,369648,connect,ended,50.0,561113.0,420.0,time delta > 2 hours
15353,564142,254792,mobile,ended,7.0,,,time delta > 2 hours
15354,564185,248300,connect,ended,13.0,,,time delta > 2 hours
15355,564364,404449,mobile,ended,17.0,,,time delta > 2 hours
15356,564379,409828,mobile,ended,-3.0,,,time delta > 2 hours
15357,564399,409980,mobile,ended,12.0,,,time delta > 2 hours
15358,564481,385972,mobile,ended,2.0,,,time delta > 2 hours
15359,564646,411002,mobile,ended,-33.0,,,time delta > 2 hours
15360,564689,377509,mobile,ended,-11.0,,,time delta > 2 hours
15361,564741,409676,mobile,ended,25.0,,,time delta > 2 hours
15362,564793,394656,connect,ended,54.0,,,time delta > 2 hours
15363,565325,413007,mobile,ended,56.0,,,time delta > 2 hours
15364,565419,272864,mobile,ended,1.0,,,time delta > 2 hours
15365,565630,413477,mobile,ended,99.0,,,time delta > 2 hours
15366,565687,223143,mobile,ended,-13.0,,,time delta > 2 hours
15367,565776,384479,mobile,ended,176.0,,,time delta > 2 hours
15368,565803,334412,mobile,ended,10.0,,,time delta > 2 hours
15369,565846,408638,connect,ended,-137.0,,,time delta > 2 hours
15370,565869,305535,mobile,ended,75.0,,,time delta > 2 hours
15371,565917,415584,mobile,ended,18.0,,,time delta > 2 hours
15372,565984,385523,connect,ended,124.0,,,time delta > 2 hours
15373,566135,356401,mobile,ended,4.0,,,time delta > 2 hours
15374,566191,354493,mobile,ended,8.0,,,time delta > 2 hours
15375,566241,372716,mobile,ended,338.0,,,time delta > 2 hours
15376,566359,410817,mobile,ended,-42.0,,,time delta > 2 hours
15377,566381,401232,mobile,ended,168.0,,,time delta > 2 hours
15378,566453,313217,mobile,ended,99.0,,,time delta > 2 hours
15379,566456,381857,connect,ended,-15.0,565199.0,90.0,time delta btw 0 and 2 hours
15380,566542,404420,mobile,ended,-7.0,,,time delta > 2 hours
15381,566586,334495,mobile,ended,-4.0,,,time delta > 2 hours
15382,566599,186958,mobile,ended,-15.0,,,time delta > 2 hours
15383,566857,279966,mobile,ended,51.0,,,time delta > 2 hours
15384,566953,401021,mobile,ended,742.0,,,time delta > 2 hours
15385,567155,382102,mobile,ended,103.0,,,time delta > 2 hours
15386,567276,388764,mobile,ended,21.0,548208.0,270.0,time delta > 2 hours
15387,567397,315030,mobile,ended,280.0,,,time delta > 2 hours
15388,567629,179982,connect,ended,-19.0,,,time delta > 2 hours
15389,567695,409197,mobile,ended,-20.0,,,time delta > 2 hours
15390,567722,191352,mobile,ended,24.0,,,time delta > 2 hours
15391,567845,392331,mobile,ended,-139.0,,,time delta > 2 hours
15392,567939,331339,connect,ended,43.0,,,time delta > 2 hours
15393,567949,364041,mobile,ended,-6.0,,,time delta > 2 hours
15394,568028,403335,mobile,ended,-43.0,,,time delta > 2 hours
15395,568036,397188,mobile,ended,130.0,,,time delta > 2 hours
15396,568165,221014,mobile,ended,-49.0,,,time delta > 2 hours
15397,568263,369381,mobile,ended,346.0,567507.0,180.0,time delta > 2 hours
15398,568295,362199,connect,ended,36.0,567376.0,60.0,time delta btw 0 and 2 hours
15399,568448,295435,mobile,ended,-39.0,,,time delta > 2 hours
15400,568534,240761,mobile,ended,235.0,,,time delta > 2 hours
